Id,y
55346,2.25582
55347,1.72823
55348,1.90677
55349,1.69722
55350,1.68334
55351,1.66090
55352,1.93489
55353,2.11050
55354,1.95135
55355,2.17202
55356,2.14272
55357,1.76201
55358,2.32676
55359,1.89480
55360,1.96127
55361,2.15150
55362,1.89287
55363,2.46161
55364,1.27904
55365,2.06769
55366,2.31063
55367,1.87726
55368,1.82517
55369,1.73434
55370,1.67587
55371,2.16706
55372,1.73062
55373,1.70366
55374,1.80919
55375,1.47253
55376,1.79950
55377,2.08133
55378,2.13556
55379,1.70910
55380,2.19925
55381,1.51551
55382,2.12599
55383,1.74362
55384,1.60179
55385,1.28076
55386,1.61647
55387,1.71557
55388,1.71835
55389,1.63448
55390,2.49984
55391,1.89593
55392,2.05201
55393,1.54883
55394,1.80207
55395,1.65672
55396,2.37143
55397,2.20427
55398,1.81427
55399,1.82686
55400,1.90448
55401,2.16235
55402,2.36361
55403,1.67152
55404,1.99978
55405,1.89141
55406,1.50238
55407,1.62355
55408,2.10689
55409,1.84122
55410,1.95739
55411,2.28065
55412,1.84913
55413,1.60253
55414,1.73949
55415,2.31997
55416,2.26439
55417,2.53776
55418,2.53127
55419,2.27774
55420,2.03987
55421,1.98737
55422,2.06964
55423,1.86378
55424,1.72316
55425,1.57544
55426,2.26852
55427,1.89302
55428,2.39309
55429,1.87540
55430,2.02462
55431,1.49631
55432,2.06053
55433,1.83494
55434,2.03029
55435,2.38696
55436,1.86729
55437,1.56270
55438,1.88855
55439,1.85074
55440,1.43801
55441,1.58700
55442,1.41114
55443,1.58284
55444,1.67995
55445,1.75631
55446,2.39772
55447,1.82199
55448,2.21205
55449,2.36636
55450,2.13829
55451,1.91499
55452,2.31253
55453,2.21955
55454,1.56515
55455,1.52861
55456,2.25336
55457,1.72259
55458,1.67624
55459,2.34705
55460,2.08829
55461,1.87073
55462,1.59494
55463,2.15898
55464,2.02372
55465,2.17165
55466,1.66722
55467,1.96862
55468,2.17898
55469,1.57026
55470,1.62050
55471,1.51647
55472,1.98245
55473,2.21725
55474,2.42973
55475,1.98783
55476,2.29341
55477,2.40680
55478,2.12433
55479,2.00343
55480,1.99958
55481,1.96848
55482,1.62312
55483,2.02784
55484,2.19279
55485,1.61928
55486,2.47985
55487,1.85701
55488,2.06809
55489,1.81165
55490,1.68082
55491,1.93474
55492,2.26999
55493,2.23450
55494,2.22887
55495,1.59636
55496,1.20273
55497,1.64809
55498,1.66024
55499,2.08095
55500,1.64465
55501,1.41853
55502,2.24813
55503,1.50102
55504,1.84558
55505,2.18209
55506,2.05290
55507,1.97526
55508,2.03404
55509,1.53286
55510,1.69244
55511,1.97718
55512,1.59219
55513,1.87998
55514,1.75399
55515,2.20590
55516,1.72207
55517,1.63485
55518,1.66681
55519,2.32026
55520,1.94992
55521,2.20465
55522,2.02304
55523,2.23042
55524,1.70064
55525,2.24268
55526,2.41283
55527,1.92524
55528,1.95886
55529,1.49932
55530,2.15436
55531,1.82303
55532,2.37583
55533,1.96296
55534,1.54897
55535,2.33045
55536,1.47177
55537,2.00570
55538,1.59735
55539,1.83250
55540,2.17912
55541,2.06551
55542,2.15749
55543,1.84380
55544,1.71265
55545,1.79515
55546,1.64396
55547,2.35303
55548,2.06138
55549,2.19914
55550,2.32975
55551,1.73613
55552,2.06783
55553,1.90533
55554,1.60004
55555,2.03679
55556,2.07122
55557,2.12882
55558,2.36846
55559,2.24923
55560,1.66746
55561,1.75907
55562,1.24928
55563,1.93726
55564,2.24095
55565,2.11836
55566,1.75410
55567,1.78978
55568,1.76779
55569,1.46324
55570,1.86362
55571,1.98505
55572,2.30749
55573,1.65278
55574,1.90798
55575,2.09362
55576,2.03040
55577,1.83599
55578,1.89408
55579,1.65170
55580,1.81061
55581,2.08072
55582,2.36658
55583,2.47308
55584,2.09716
55585,2.07332
55586,2.28436
55587,1.99685
55588,1.54227
55589,2.10854
55590,2.08668
55591,1.81519
55592,2.37390
55593,1.60833
55594,2.18905
55595,1.66816
55596,2.33685
55597,2.31528
55598,1.81854
55599,1.95619
55600,1.69975
55601,2.29302
55602,2.31756
55603,2.07765
55604,2.29311
55605,1.73193
55606,2.04680
55607,1.49605
55608,1.89239
55609,2.30762
55610,1.78803
55611,1.42071
55612,2.13051
55613,1.82318
55614,1.78170
55615,1.71934
55616,2.32134
55617,2.06202
55618,2.22146
55619,2.05668
55620,2.25005
55621,1.23848
55622,1.90553
55623,1.93215
55624,1.78019
55625,2.39820
55626,1.84604
55627,1.90014
55628,2.02981
55629,2.03725
55630,1.67688
55631,2.16710
55632,1.53761
55633,1.59289
55634,1.75921
55635,2.13608
55636,2.43937
55637,2.15627
55638,1.82814
55639,1.65704
55640,1.83733
55641,1.68227
55642,1.86831
55643,2.49512
55644,2.27146
55645,1.56849
55646,1.60507
55647,1.56924
55648,1.76975
55649,2.33413
55650,2.47792
55651,1.82035
55652,2.34646
55653,1.56306
55654,1.65541
55655,1.97781
55656,1.64269
55657,1.89921
55658,2.13007
55659,2.09722
55660,1.74878
55661,1.73673
55662,1.90037
55663,2.24820
55664,1.63113
55665,2.04983
55666,1.75880
55667,1.93570
55668,2.34262
55669,1.75053
55670,1.75235
55671,1.86546
55672,2.09253
55673,2.59621
55674,1.65368
55675,2.36088
55676,1.98758
55677,1.26766
55678,2.43322
55679,1.99041
55680,2.20101
55681,1.87582
55682,1.75765
55683,1.28314
55684,1.61831
55685,1.75984
55686,2.25997
55687,2.10630
55688,1.66762
55689,1.73475
55690,1.87504
55691,1.92872
55692,1.88150
55693,2.63465
55694,1.27962
55695,1.55739
55696,1.81918
55697,2.02155
55698,2.08921
55699,1.93935
55700,2.17114
55701,1.78443
55702,1.64007
55703,1.79419
55704,1.91628
55705,1.95688
55706,1.81424
55707,1.87159
55708,1.48197
55709,2.48206
55710,1.39424
55711,2.16548
55712,2.18023
55713,1.85080
55714,1.85241
55715,1.85310
55716,1.69889
55717,1.96623
55718,1.91053
55719,2.10335
55720,2.15218
55721,1.87888
55722,2.48864
55723,1.60998
55724,1.40093
55725,1.69973
55726,1.86291
55727,1.27991
55728,1.98561
55729,1.96185
55730,2.04234
55731,1.75182
55732,2.26320
55733,1.57180
55734,2.07561
55735,1.80993
55736,1.48014
55737,1.64020
55738,1.70125
55739,1.87691
55740,1.70528
55741,1.65692
55742,1.79237
55743,2.04619
55744,2.16124
55745,1.42699
55746,1.58607
55747,1.67454
55748,1.80525
55749,1.81176
55750,2.08519
55751,2.01024
55752,2.27017
55753,1.84872
55754,2.31384
55755,1.85481
55756,2.01090
55757,1.37889
55758,1.67378
55759,2.20978
55760,1.98242
55761,1.41796
55762,2.14188
55763,2.27120
55764,2.12952
55765,1.76370
55766,2.24151
55767,1.93078
55768,2.13969
55769,1.62231
55770,2.07276
55771,1.78634
55772,1.90684
55773,2.06209
55774,2.14134
55775,1.98384
55776,1.74822
55777,1.89898
55778,1.69104
55779,2.25393
55780,1.69297
55781,1.74127
55782,2.28622
55783,2.47926
55784,2.12415
55785,1.51979
55786,1.33981
55787,2.08601
55788,1.64790
55789,2.23328
55790,1.48527
55791,2.02437
55792,1.66419
55793,1.43935
55794,2.03683
55795,1.82020
55796,2.30305
55797,1.87409
55798,2.09237
55799,1.97219
55800,1.97433
55801,1.61191
55802,2.51443
55803,2.14188
55804,1.54808
55805,2.04088
55806,2.13105
55807,1.89793
55808,2.09519
55809,2.08975
55810,2.07347
55811,1.84011
55812,1.89996
55813,1.54935
55814,2.24709
55815,1.76649
55816,1.92635
55817,1.92088
55818,2.21663
55819,2.14600
55820,1.95313
55821,2.08872
55822,1.69363
55823,1.70579
55824,1.46571
55825,1.80157
55826,1.85661
55827,1.81875
55828,1.74741
55829,1.77815
55830,1.88108
55831,2.28726
55832,2.02637
55833,1.79143
55834,2.16529
55835,1.64450
55836,1.85649
55837,2.20779
55838,1.58315
55839,2.10558
55840,2.22975
55841,2.12539
55842,1.66100
55843,1.28153
55844,1.78543
55845,1.98816
55846,1.64002
55847,1.82129
55848,2.18640
55849,1.59353
55850,2.03636
55851,2.09530
55852,2.10887
55853,2.03111
55854,2.37281
55855,1.80432
55856,1.97319
55857,1.72276
55858,2.53587
55859,2.22369
55860,1.80073
55861,1.82835
55862,1.52164
55863,1.73929
55864,1.69074
55865,2.00662
55866,1.64109
55867,1.74022
55868,1.97097
55869,1.77039
55870,1.85821
55871,2.40533
55872,2.24278
55873,2.00401
55874,1.87102
55875,2.10504
55876,1.40605
55877,1.84033
55878,1.50983
55879,1.61159
55880,1.95852
55881,1.59374
55882,1.72205
55883,2.26895
55884,1.55936
55885,2.25739
55886,2.16319
55887,1.89444
55888,1.82175
55889,1.93966
55890,1.41290
55891,2.16972
55892,1.87143
55893,2.16446
55894,2.21165
55895,1.91523
55896,2.02638
55897,2.05554
55898,2.16836
55899,2.21128
55900,1.26286
55901,2.07034
55902,1.90177
55903,1.60460
55904,2.07144
55905,1.13815
55906,2.05394
55907,2.01049
55908,1.82319
55909,1.72535
55910,2.67346
55911,1.51292
55912,1.65717
55913,1.67283
55914,2.13540
55915,2.19012
55916,2.00332
55917,2.29199
55918,2.02881
55919,1.77936
55920,1.56946
55921,1.80193
55922,2.16261
55923,2.16143
55924,1.75037
55925,1.49822
55926,1.57679
55927,1.48802
55928,1.41204
55929,1.97402
55930,2.01873
55931,1.77470
55932,1.63334
55933,1.61035
55934,1.82345
55935,2.06191
55936,2.03266
55937,1.84861
55938,2.42851
55939,1.96821
55940,1.84141
55941,2.05965
55942,1.56056
55943,1.80093
55944,2.32042
55945,1.33837
55946,1.51129
55947,2.05585
55948,1.72122
55949,2.19289
55950,2.22193
55951,1.72125
55952,1.42893
55953,2.38897
55954,1.36274
55955,1.92167
55956,2.16254
55957,1.88558
55958,1.56032
55959,1.76369
55960,1.67833
55961,1.87021
55962,1.57922
55963,2.01259
55964,2.01163
55965,1.37445
55966,2.19873
55967,1.62615
55968,1.47551
55969,1.66693
55970,1.86895
55971,2.05188
55972,2.29447
55973,2.01982
55974,1.97785
55975,2.21705
55976,1.51057
55977,1.48138
55978,1.60406
55979,1.94707
55980,2.10835
55981,1.64085
55982,2.07440
55983,1.78771
55984,1.75781
55985,1.67949
55986,1.89595
55987,1.77422
55988,1.92750
55989,2.18290
55990,2.08922
55991,1.31455
55992,2.22515
55993,2.31724
55994,1.85842
55995,1.95140
55996,1.81613
55997,1.42859
55998,1.68412
55999,1.53964
56000,2.45559
56001,2.32891
56002,1.58044
56003,1.58756
56004,1.71383
56005,2.05269
56006,2.23839
56007,2.06887
56008,1.64006
56009,1.68685
56010,2.38341
56011,1.53131
56012,1.73310
56013,2.20764
56014,1.63989
56015,1.58064
56016,2.17566
56017,2.13798
56018,1.72616
56019,2.16398
56020,1.61764
56021,2.22898
56022,2.22849
56023,2.30883
56024,2.08614
56025,2.32672
56026,1.78008
56027,1.76385
56028,1.99595
56029,2.29446
56030,2.14274
56031,2.27264
56032,2.13710
56033,1.68364
56034,1.80612
56035,1.46464
56036,1.68636
56037,2.20053
56038,2.08483
56039,2.31678
56040,1.34000
56041,1.67285
56042,1.62587
56043,1.64226
56044,2.42182
56045,1.49070
56046,2.13488
56047,1.69419
56048,1.71552
56049,1.60683
56050,1.56192
56051,2.28587
56052,2.02687
56053,2.43969
56054,1.85859
56055,1.28997
56056,1.25872
56057,1.59165
56058,2.10212
56059,1.43438
56060,2.26226
56061,2.00031
56062,1.77635
56063,2.40714
56064,1.29574
56065,1.79043
56066,1.74969
56067,1.57566
56068,2.29586
56069,1.60014
56070,2.30362
56071,1.63336
56072,1.57071
56073,1.82339
56074,2.29180
56075,1.89767
56076,2.25296
56077,1.69323
56078,1.79651
56079,2.29922
56080,1.97479
56081,1.56878
56082,1.83343
56083,2.17099
56084,2.22304
56085,1.43440
56086,1.91342
56087,2.02050
56088,1.68058
56089,1.49782
56090,1.96115
56091,2.36860
56092,2.48070
56093,1.84430
56094,1.50397
56095,2.17782
56096,1.98591
56097,1.42022
56098,1.54089
56099,1.98745
56100,1.96710
56101,1.68755
56102,2.19208
56103,2.40588
56104,2.14727
56105,1.86498
56106,2.38546
56107,1.84448
56108,1.36299
56109,1.70830
56110,2.08755
56111,1.76256
56112,1.26981
56113,1.56834
56114,1.48509
56115,2.40835
56116,2.09194
56117,1.62123
56118,2.19029
56119,2.08015
56120,2.20379
56121,1.59183
56122,1.75575
56123,2.14557
56124,1.30806
56125,2.16532
56126,2.41659
56127,1.41543
56128,1.79156
56129,1.64696
56130,2.00056
56131,2.14243
56132,1.42146
56133,1.76991
56134,2.09986
56135,1.85871
56136,1.67573
56137,1.78260
56138,1.62596
56139,1.76991
56140,1.67028
56141,1.66583
56142,2.03643
56143,1.66286
56144,2.32662
56145,1.33300
56146,2.10110
56147,1.95808
56148,2.02139
56149,1.92525
56150,1.92903
56151,2.12554
56152,1.78213
56153,1.89976
56154,1.88359
56155,2.25617
56156,2.17565
56157,2.00633
56158,1.53728
56159,2.00520
56160,1.55491
56161,2.37016
56162,1.60896
56163,1.87259
56164,1.65483
56165,2.30785
56166,1.84628
56167,1.51237
56168,1.93806
56169,1.87622
56170,2.18273
56171,1.87308
56172,1.57756
56173,1.76998
56174,2.23818
56175,2.10221
56176,1.66109
56177,1.68533
56178,2.43396
56179,2.06455
56180,1.73444
56181,1.84479
56182,1.93934
56183,2.10448
56184,2.38741
56185,1.81706
56186,1.47484
56187,1.61027
56188,1.84883
56189,2.10441
56190,1.80732
56191,2.14050
56192,1.98268
56193,2.20764
56194,1.30647
56195,1.97773
56196,1.84098
56197,1.99809
56198,1.63257
56199,1.62999
56200,2.01496
56201,1.71309
56202,2.12495
56203,2.21210
56204,1.94487
56205,1.95967
56206,2.03411
56207,2.00659
56208,1.89164
56209,1.73533
56210,1.60930
56211,1.26482
56212,1.52115
56213,1.64146
56214,2.14500
56215,2.38798
56216,1.78376
56217,1.72793
56218,1.84342
56219,1.48105
56220,2.29173
56221,2.11747
56222,1.63453
56223,1.76492
56224,1.42901
56225,2.16499
56226,2.02888
56227,2.15089
56228,2.08252
56229,1.91781
56230,1.95864
56231,1.68415
56232,2.18127
56233,1.34082
56234,2.14022
56235,2.50962
56236,1.83187
56237,2.16303
56238,2.02702
56239,1.73450
56240,2.08390
56241,2.23593
56242,2.38928
56243,1.99112
56244,2.04761
56245,2.10178
56246,1.89305
56247,1.83890
56248,2.24154
56249,2.04463
56250,1.52600
56251,1.80562
56252,1.62925
56253,1.64098
56254,1.33314
56255,1.79330
56256,2.22885
56257,2.25771
56258,1.25032
56259,1.51186
56260,1.69047
56261,1.59696
56262,1.80470
56263,1.99000
56264,1.92302
56265,1.55610
56266,1.32231
56267,1.99107
56268,1.59697
56269,1.55814
56270,2.20870
56271,1.66528
56272,2.22253
56273,2.00480
56274,1.95593
56275,1.68865
56276,1.50231
56277,1.99985
56278,1.54228
56279,1.46119
56280,1.69658
56281,1.93626
56282,1.65125
56283,1.65066
56284,1.76552
56285,1.63713
56286,2.21239
56287,2.03061
56288,1.78962
56289,1.81565
56290,1.71469
56291,2.12654
56292,2.23747
56293,1.42185
56294,2.11065
56295,1.93538
56296,2.33873
56297,1.60086
56298,1.55077
56299,1.69116
56300,2.07471
56301,2.10320
56302,2.24415
56303,1.94094
56304,1.77597
56305,1.30807
56306,2.12385
56307,1.69054
56308,2.30568
56309,2.02527
56310,1.93922
56311,2.04153
56312,1.60457
56313,2.27054
56314,2.11365
56315,1.77602
56316,2.40869
56317,1.48004
56318,2.04326
56319,2.41230
56320,1.81741
56321,1.86324
56322,1.76814
56323,1.72088
56324,1.60380
56325,2.52253
56326,1.43921
56327,1.62780
56328,2.12224
56329,1.48897
56330,2.01796
56331,1.79614
56332,1.69954
56333,2.29148
56334,2.13174
56335,1.58149
56336,1.72140
56337,2.00567
56338,2.13960
56339,1.91965
56340,1.58021
56341,1.67073
56342,1.64525
56343,1.68089
56344,1.69891
56345,2.53700
56346,2.12204
56347,1.53124
56348,2.17570
56349,2.12293
56350,1.75174
56351,1.59199
56352,2.06061
56353,1.73427
56354,1.56808
56355,1.78989
56356,1.96661
56357,2.35794
56358,1.74092
56359,1.67371
56360,2.38298
56361,2.38443
56362,1.57513
56363,1.93410
56364,2.12108
56365,1.87041
56366,1.43385
56367,1.94363
56368,2.06732
56369,1.99196
56370,1.98603
56371,1.90266
56372,1.67664
56373,1.29903
56374,1.54991
56375,1.85752
56376,1.48202
56377,1.92073
56378,1.87703
56379,2.04487
56380,1.69050
56381,2.10071
56382,2.14350
56383,2.53430
56384,1.80630
56385,1.61956
56386,1.23881
56387,1.58010
56388,1.76854
56389,1.90842
56390,2.36769
56391,1.50755
56392,1.84098
56393,1.86779
56394,1.55758
56395,1.72077
56396,2.06023
56397,1.75407
56398,1.76836
56399,1.77999
56400,1.68276
56401,1.36335
56402,2.20634
56403,1.66369
56404,2.02964
56405,2.32857
56406,1.56022
56407,1.66784
56408,1.66595
56409,1.56049
56410,2.11430
56411,2.15214
56412,2.11677
56413,2.26735
56414,2.35529
56415,2.07223
56416,1.78867
56417,1.85132
56418,1.97429
56419,2.06583
56420,1.65690
56421,1.66353
56422,1.99432
56423,1.72471
56424,2.03449
56425,1.94931
56426,1.91005
56427,1.69706
56428,1.57743
56429,1.69080
56430,1.85642
56431,1.61031
56432,1.69178
56433,1.86880
56434,1.92534
56435,2.20571
56436,2.24141
56437,1.92766
56438,1.80584
56439,1.57861
56440,1.68800
56441,1.77153
56442,1.75377
56443,1.97483
56444,1.89640
56445,2.20274
56446,1.97807
56447,1.67899
56448,1.75167
56449,2.23676
56450,1.48809
56451,2.31497
56452,1.58073
56453,1.76195
56454,1.88294
56455,1.71237
56456,2.26741
56457,2.26884
56458,1.80175
56459,2.06912
56460,1.39215
56461,2.01487
56462,2.15918
56463,2.32734
56464,1.40596
56465,1.93806
56466,1.57404
56467,2.08673
56468,1.69074
56469,1.99781
56470,2.11799
56471,1.60326
56472,1.92605
56473,1.91132
56474,1.92047
56475,2.34963
56476,1.90722
56477,1.70884
56478,2.06479
56479,1.35133
56480,2.59526
56481,1.60087
56482,1.36780
56483,2.08904
56484,2.07585
56485,1.40471
56486,1.90118
56487,1.75730
56488,2.00446
56489,2.19888
56490,1.53824
56491,2.38462
56492,1.99092
56493,2.02560
56494,2.39902
56495,2.35654
56496,1.76171
56497,1.95434
56498,1.80127
56499,1.47598
56500,1.63430
56501,1.85884
56502,1.35016
56503,2.33524
56504,2.03168
56505,2.08728
56506,1.70980
56507,1.73356
56508,1.55114
56509,1.77668
56510,1.74448
56511,1.91985
56512,2.12989
56513,2.34860
56514,1.45999
56515,2.09945
56516,1.72265
56517,1.58920
56518,2.16122
56519,2.18172
56520,1.86592
56521,2.31605
56522,2.22808
56523,1.97192
56524,2.00833
56525,1.88038
56526,1.71894
56527,1.83494
56528,1.65675
56529,1.50914
56530,1.60934
56531,2.00565
56532,2.02672
56533,1.68694
56534,1.94122
56535,1.68615
56536,1.68866
56537,1.69416
56538,1.81557
56539,1.84914
56540,1.92033
56541,2.61145
56542,1.58067
56543,1.57310
56544,1.76699
56545,1.94747
56546,1.34206
56547,2.04301
56548,1.65831
56549,1.67799
56550,1.46683
56551,2.00149
56552,2.10037
56553,1.71796
56554,2.17750
56555,1.86465
56556,2.12360
56557,2.33035
56558,1.70326
56559,2.07009
56560,2.15924
56561,2.08113
56562,1.96808
56563,1.54371
56564,1.76194
56565,1.60776
56566,1.88450
56567,1.68453
56568,2.19472
56569,1.57718
56570,2.06500
56571,1.99846
56572,1.79726
56573,2.08708
56574,2.08019
56575,1.75627
56576,1.77178
56577,2.21443
56578,1.64840
56579,1.86092
56580,2.11845
56581,1.89693
56582,1.48342
56583,1.88749
56584,2.32019
56585,1.85016
56586,1.88755
56587,2.00166
56588,2.00433
56589,1.86156
56590,2.09344
56591,2.02916
56592,2.08839
56593,2.37026
56594,1.24428
56595,1.67263
56596,2.28821
56597,1.81838
56598,1.64589
56599,2.25655
56600,1.82316
56601,1.57402
56602,1.51729
56603,1.65595
56604,1.73607
56605,2.06284
56606,1.61111
56607,1.90936
56608,1.92354
56609,1.86651
56610,2.06880
56611,1.68120
56612,1.46242
56613,2.36206
56614,2.14389
56615,1.90308
56616,1.46076
56617,1.70751
56618,1.45257
56619,1.86651
56620,1.61666
56621,2.05534
56622,2.02755
56623,1.92709
56624,2.25601
56625,2.09796
56626,1.55349
56627,1.69496
56628,1.76401
56629,1.93605
56630,1.94148
56631,1.86083
56632,1.79537
56633,1.99386
56634,2.14033
56635,1.52091
56636,1.91599
56637,1.51926
56638,1.76932
56639,2.07733
56640,1.56065
56641,2.23449
56642,1.83158
56643,1.58278
56644,2.34850
56645,2.01624
56646,2.14797
56647,2.05449
56648,2.00328
56649,2.32123
56650,1.74006
56651,1.81589
56652,2.06241
56653,1.77075
56654,1.49341
56655,1.84311
56656,2.18506
56657,1.61541
56658,1.79175
56659,2.17310
56660,1.54009
56661,1.67112
56662,1.32499
56663,1.97504
56664,1.94038
56665,1.77231
56666,1.58186
56667,1.65111
56668,2.30408
56669,1.85930
56670,1.84551
56671,1.69139
56672,1.85412
56673,1.58261
56674,1.39204
56675,1.63743
56676,1.68466
56677,2.15737
56678,2.30072
56679,1.58167
56680,2.16592
56681,1.99732
56682,2.40110
56683,1.53990
56684,1.78519
56685,2.07501
56686,1.65059
56687,1.82065
56688,2.31846
56689,1.96653
56690,1.88295
56691,1.34158
56692,1.76773
56693,1.60267
56694,2.17594
56695,2.22874
56696,2.20993
56697,2.15605
56698,1.60743
56699,2.19097
56700,1.62288
56701,1.33326
56702,1.58168
56703,1.94684
56704,1.97245
56705,2.44986
56706,1.88569
56707,1.34132
56708,1.91327
56709,1.60199
56710,1.35540
56711,1.94881
56712,1.50350
56713,1.61491
56714,1.74034
56715,1.92119
56716,2.08572
56717,2.40370
56718,1.54192
56719,1.70893
56720,1.71862
56721,1.79318
56722,1.81173
56723,1.84188
56724,2.11149
56725,2.47382
56726,2.24762
56727,1.82385
56728,2.28012
56729,1.95973
56730,2.07909
56731,2.25175
56732,2.14286
56733,1.77475
56734,1.95583
56735,2.22866
56736,1.51143
56737,1.67862
56738,1.84333
56739,1.96169
56740,2.22183
56741,2.22376
56742,1.63837
56743,1.97864
56744,1.73799
56745,1.50506
56746,1.94677
56747,1.83833
56748,1.94348
56749,1.64433
56750,1.45020
56751,2.12382
56752,2.05255
56753,1.71548
56754,1.56137
56755,1.68392
56756,1.61813
56757,1.82805
56758,2.18083
56759,1.94615
56760,1.94970
56761,2.38713
56762,1.47597
56763,2.17655
56764,2.02898
56765,1.72812
56766,1.74023
56767,1.48884
56768,1.35589
56769,1.82419
56770,1.88108
56771,2.33541
56772,1.66984
56773,2.27384
56774,1.57950
56775,2.24760
56776,2.39432
56777,1.57157
56778,2.45998
56779,2.30291
56780,1.83498
56781,2.17585
56782,1.39340
56783,2.42113
56784,1.77192
56785,1.20557
56786,2.02804
56787,1.95464
56788,1.63718
56789,1.82810
56790,1.63202
56791,1.81680
56792,1.85419
56793,1.71857
56794,1.68783
56795,1.59352
56796,2.02183
56797,1.61281
56798,2.08940
56799,1.57080
56800,2.16460
56801,1.58382
56802,2.08086
56803,2.37734
56804,2.15211
56805,1.98289
56806,1.65782
56807,1.55137
56808,1.83115
56809,1.65201
56810,1.55434
56811,1.61732
56812,2.27090
56813,1.91576
56814,1.43078
56815,1.87983
56816,2.31154
56817,1.79534
56818,1.53850
56819,1.62172
56820,1.78362
56821,2.38957
56822,1.66786
56823,1.70303
56824,2.07432
56825,1.69572
56826,1.70851
56827,1.68834
56828,1.88014
56829,2.23478
56830,1.84035
56831,1.95896
56832,2.40124
56833,1.93325
56834,1.67018
56835,2.16472
56836,2.03172
56837,1.62407
56838,1.69733
56839,2.52148
56840,1.60434
56841,2.57608
56842,1.22599
56843,1.81428
56844,1.53637
56845,2.14015
56846,2.01400
56847,2.37918
56848,1.94321
56849,1.80478
56850,1.84556
56851,1.81193
56852,1.60747
56853,1.68401
56854,1.91446
56855,2.13125
56856,2.10915
56857,1.70540
56858,2.19035
56859,2.09040
56860,1.81883
56861,1.95305
56862,1.47362
56863,2.00037
56864,2.35199
56865,1.64974
56866,1.64241
56867,1.69806
56868,2.19285
56869,2.19163
56870,1.61411
56871,2.17894
56872,1.70515
56873,1.77082
56874,2.42704
56875,2.08485
56876,1.93699
56877,1.98265
56878,1.80190
56879,1.99206
56880,2.05385
56881,2.20243
56882,1.73161
56883,1.55844
56884,2.39541
56885,2.12524
56886,2.10729
56887,1.47120
56888,1.71865
56889,1.82214
56890,1.92551
56891,2.25438
56892,2.28129
56893,1.56216
56894,1.52335
56895,2.03482
56896,2.17784
56897,1.76777
56898,2.10800
56899,1.45978
56900,2.31685
56901,2.20221
56902,1.71494
56903,1.47409
56904,1.53937
56905,2.03887
56906,2.41777
56907,1.82768
56908,2.11070
56909,1.85218
56910,2.26831
56911,1.93164
56912,2.07200
56913,1.69576
56914,1.47709
56915,1.73116
56916,2.10131
56917,2.11433
56918,2.10644
56919,2.34516
56920,2.17254
56921,2.02399
56922,1.41628
56923,1.73455
56924,1.89758
56925,2.10723
56926,1.58626
56927,1.67535
56928,1.44092
56929,1.56956
56930,1.57028
56931,2.10078
56932,1.55088
56933,2.08742
56934,1.67947
56935,1.57022
56936,1.83060
56937,1.73370
56938,1.53241
56939,2.14857
56940,1.65069
56941,2.10905
56942,1.93201
56943,2.20600
56944,1.60792
56945,1.61946
56946,1.95146
56947,2.29735
56948,1.46955
56949,1.54160
56950,1.82696
56951,1.81649
56952,1.65148
56953,1.70930
56954,2.29240
56955,2.04924
56956,1.60627
56957,1.86810
56958,1.49171
56959,1.78501
56960,1.40060
56961,1.58462
56962,1.58484
56963,1.88098
56964,1.67072
56965,1.31499
56966,2.14617
56967,2.31108
56968,1.79242
56969,1.78323
56970,2.21425
56971,1.74422
56972,2.10885
56973,1.60755
56974,2.58687
56975,1.49883
56976,1.98917
56977,1.72352
56978,1.51061
56979,2.44075
56980,1.71976
56981,2.04760
56982,2.23010
56983,1.72647
56984,2.21521
56985,2.21120
56986,1.54145
56987,1.80765
56988,2.30014
56989,1.87771
56990,2.05114
56991,2.00997
56992,1.57180
56993,1.78339
56994,1.79361
56995,2.29550
56996,1.58630
56997,1.78865
56998,2.34935
56999,1.68970
57000,1.89635
57001,1.82009
57002,1.87890
57003,1.23918
57004,1.97450
57005,2.24878
57006,1.76372
57007,1.76473
57008,2.05701
57009,2.17027
57010,1.40375
57011,1.60998
57012,1.81299
57013,2.20744
57014,2.09705
57015,1.93831
57016,2.22210
57017,2.15602
57018,1.68906
57019,2.31340
57020,1.64195
57021,2.47707
57022,2.35817
57023,2.07786
57024,1.96346
57025,1.62059
57026,2.43155
57027,2.10023
57028,1.89055
57029,1.63092
57030,1.50303
57031,2.19102
57032,1.81476
57033,2.43391
57034,1.58532
57035,1.80672
57036,1.87008
57037,2.22071
57038,2.02032
57039,1.97804
57040,1.46161
57041,1.42166
57042,2.29778
57043,1.56064
57044,1.67126
57045,2.15580
57046,1.78672
57047,1.86033
57048,2.18249
57049,1.93096
57050,1.63981
57051,2.16326
57052,1.74613
57053,1.94520
57054,1.97334
57055,2.08671
57056,2.30949
57057,1.61853
57058,1.64944
57059,1.86862
57060,1.95351
57061,1.49588
57062,1.61020
57063,2.24426
57064,2.26825
57065,1.63986
57066,1.79571
57067,2.03878
57068,1.69966
57069,2.27626
57070,2.25540
57071,1.99877
57072,1.96162
57073,1.85718
57074,1.97733
57075,1.69742
57076,2.01235
57077,1.58947
57078,2.24654
57079,2.13035
57080,2.09017
57081,1.98768
57082,1.72014
57083,1.78256
57084,2.11294
57085,1.74890
57086,2.46710
57087,1.98078
57088,1.96017
57089,1.97044
57090,2.12104
57091,1.67980
57092,2.19180
57093,1.69042
57094,1.85207
